category,n,mean_shap,median_shap,mean_abs_shap,direction
464.0,68,-0.0036836270397450632,-0.028060144101780593,0.06060219275922433,lower_exit_risk
922.0,32,-0.003916204084365764,-0.03994182339688192,0.06149744831620153,lower_exit_risk
251.0,10,-0.003919536744005235,-0.002325981301561545,0.05119856856114737,lower_exit_risk
741.0,46,-0.0050801140937537246,-0.013323440493703048,0.05042558537516868,lower_exit_risk
518.0,25,-0.005649989147194639,-0.04328770426853607,0.06823923046132303,lower_exit_risk
525.0,26,-0.005813911855394482,-0.02357519752802666,0.05136739289824807,lower_exit_risk
401.0,24,-0.006446390806048977,0.04840036836856922,0.08309359558641659,lower_exit_risk
332.0,10,-0.007237505320990862,-0.013604279334480489,0.06416346262912663,lower_exit_risk
343.0,89,-0.007901794547366803,-0.04590607914091772,0.057696045268062136,lower_exit_risk
759.0,92,-0.008731121107663727,-0.018787358009905268,0.04973433412496546,lower_exit_risk
851.0,263,-0.01017804153971715,-0.03229905394515692,0.04772903686140526,lower_exit_risk
292.0,6,-0.01019050496398728,-0.01621500698225735,0.04536554618073125,lower_exit_risk
463.0,54,-0.01039090223395506,-0.048407966923933315,0.0643690270101554,lower_exit_risk
202.0,5,-0.010434397100224379,-0.06082487134443069,0.08419180555190213,lower_exit_risk
295.0,9,-0.01083429478660724,-0.06688544168791284,0.08630018571747591,lower_exit_risk
212.0,21,-0.011744491515908109,-0.05936345074973853,0.07292633166124739,lower_exit_risk
514.0,47,-0.014236618554716743,-0.041118083193106995,0.05885268416679782,lower_exit_risk
452.0,172,-0.015207869483254035,-0.04023873314350658,0.04828339729517535,lower_exit_risk
641.0,27,-0.015756424440619424,-0.03628858024055412,0.051447603687663955,lower_exit_risk
271.0,34,-0.016734779943319237,-0.01970533255564225,0.07899042061676778,lower_exit_risk
515.0,21,-0.017075690406448164,-0.021327790650877823,0.07382295030367196,lower_exit_risk
516.0,7,-0.018541657808606084,-0.07317661411039286,0.08604997670774407,lower_exit_risk
731.0,34,-0.01988547211104426,-0.009057121552663553,0.0768417297302713,lower_exit_risk
602.0,67,-0.02112998014236233,-0.047850289808353576,0.05293099253954805,lower_exit_risk
763.0,29,-0.023656081265438767,-0.02649919145248222,0.06235514412048103,lower_exit_risk
101.0,1,-0.02450793487509914,-0.02450793487509914,0.02450793487509914,lower_exit_risk
403.0,2,-0.024641331614029552,-0.024641331614029552,0.10705004943797451,lower_exit_risk
322.0,27,-0.02515769516516153,-0.05830053077201562,0.057275417690423866,lower_exit_risk
722.0,95,-0.02568074630191388,-0.046904696539885445,0.05102163287017134,lower_exit_risk
174.0,4,-0.02686927492507188,-0.05447369058343974,0.05931032270185459,lower_exit_risk
52.0,5,-0.02816024900144416,-0.0657542430166006,0.08209610577528495,lower_exit_risk
351.0,39,-0.028243394584481888,-0.056898463063217726,0.06726594283317926,lower_exit_risk
321.0,70,-0.030737798701664674,-0.04933673762934289,0.052801937135876005,lower_exit_risk
323.0,9,-0.030889417297412586,-0.07680399309770695,0.08363258738267552,lower_exit_risk
512.0,4,-0.032089967236196365,-0.03366250641882956,0.032089967236196365,lower_exit_risk
241.0,19,-0.03279875851241516,-0.032358897972736465,0.07359167327139159,lower_exit_risk
632.0,36,-0.03337991303328936,-0.03311818668805648,0.06719176511121079,lower_exit_risk
671.0,14,-0.035966957970560695,-0.027623478347902658,0.05909475084177087,lower_exit_risk
764.0,62,-0.04585558496496915,-0.06057423869978433,0.07429475642569544,lower_exit_risk
293.0,54,-0.051243586885354075,-0.10141295814041444,0.0907649858439237,lower_exit_risk
342.0,2,-0.055875604909885426,-0.055875604909885426,0.055875604909885426,lower_exit_risk
651.0,24,-0.0582290255056064,-0.08935766071754245,0.08293358764016234,lower_exit_risk
802.0,120,-0.06214842940861987,-0.09889187074488406,0.08416553741349024,lower_exit_risk
341.0,40,-0.06644318203725108,-0.09180575915015726,0.07524634875789837,lower_exit_risk
261.0,7,-0.0675543448532246,-0.09622704418753288,0.09574056318151847,lower_exit_risk
873.0,2,-0.07071197531301476,-0.07071197531301476,0.07071197531301476,lower_exit_risk
601.0,6,-0.07678197918358284,-0.11308761153815683,0.08125026041206837,lower_exit_risk
912.0,3,-0.08177798470108419,-0.079454022907924,0.08177798470108417,lower_exit_risk
903.0,2,-0.09427268394546548,-0.09427268394546548,0.09427268394546548,lower_exit_risk
721.0,10,-0.10268341536945033,-0.11966018452824227,0.10268341536945033,lower_exit_risk
527.0,1,-0.12109998298270969,-0.12109998298270969,0.12109998298270969,lower_exit_risk
